state,date,sex,age,ethnicity,population ('000)
Kedah,1/1/2023,both,85+,other_citizen,0
Kedah,1/1/2023,both,85+,other_noncitizen,1.3
Kedah,1/1/2023,female,overall,overall,1072.3
Kedah,1/1/2023,female,overall,bumi_malay,838.6
Kedah,1/1/2023,female,overall,bumi_other,2.3
Kedah,1/1/2023,female,overall,chinese,125
Kedah,1/1/2023,female,overall,indian,66.7
Kedah,1/1/2023,female,overall,other_citizen,12.3
Kedah,1/1/2023,female,overall,other_noncitizen,27.6
Kedah,1/1/2023,female,0-4,overall,81.7
Kedah,1/1/2023,female,0-4,bumi_malay,67.8
Kedah,1/1/2023,female,0-4,bumi_other,0.3
Kedah,1/1/2023,female,0-4,chinese,5.1
Kedah,1/1/2023,female,0-4,indian,3.2
Kedah,1/1/2023,female,0-4,other_citizen,0.9
Kedah,1/1/2023,female,0-4,other_noncitizen,4.5
Kedah,1/1/2023,female,9-May,overall,87.5
Kedah,1/1/2023,female,9-May,bumi_malay,69.5
Kedah,1/1/2023,female,9-May,bumi_other,0.2
Kedah,1/1/2023,female,9-May,chinese,9.7
Kedah,1/1/2023,female,9-May,indian,4.4
Kedah,1/1/2023,female,9-May,other_citizen,1.2
Kedah,1/1/2023,female,9-May,other_noncitizen,2.5
Kedah,1/1/2023,female,14-Oct,overall,87.8
Kedah,1/1/2023,female,14-Oct,bumi_malay,67.8
Kedah,1/1/2023,female,14-Oct,bumi_other,0.1
Kedah,1/1/2023,female,14-Oct,chinese,11.2
Kedah,1/1/2023,female,14-Oct,indian,6.1
Kedah,1/1/2023,female,14-Oct,other_citizen,1.1
Kedah,1/1/2023,female,14-Oct,other_noncitizen,1.5
Kedah,1/1/2023,female,15-19,overall,84.2
Kedah,1/1/2023,female,15-19,bumi_malay,65.2
Kedah,1/1/2023,female,15-19,bumi_other,0.1
Kedah,1/1/2023,female,15-19,chinese,10.8
Kedah,1/1/2023,female,15-19,indian,5.8
Kedah,1/1/2023,female,15-19,other_citizen,0.8
Kedah,1/1/2023,female,15-19,other_noncitizen,1.5
Kedah,1/1/2023,female,20-24,overall,96.2
Kedah,1/1/2023,female,20-24,bumi_malay,77.2
Kedah,1/1/2023,female,20-24,bumi_other,0.2
Kedah,1/1/2023,female,20-24,chinese,9.1
Kedah,1/1/2023,female,20-24,indian,5.4
Kedah,1/1/2023,female,20-24,other_citizen,1
Kedah,1/1/2023,female,20-24,other_noncitizen,3.4
Kedah,1/1/2023,female,25-29,overall,99.9
Kedah,1/1/2023,female,25-29,bumi_malay,80.2
Kedah,1/1/2023,female,25-29,bumi_other,0.1
Kedah,1/1/2023,female,25-29,chinese,9.7
Kedah,1/1/2023,female,25-29,indian,5.6
Kedah,1/1/2023,female,25-29,other_citizen,0.9
Kedah,1/1/2023,female,25-29,other_noncitizen,3.5
Kedah,1/1/2023,female,30-34,overall,82.8
Kedah,1/1/2023,female,30-34,bumi_malay,63.6
Kedah,1/1/2023,female,30-34,bumi_other,0.1
Kedah,1/1/2023,female,30-34,chinese,10.6
Kedah,1/1/2023,female,30-34,indian,5.3
Kedah,1/1/2023,female,30-34,other_citizen,0.9
Kedah,1/1/2023,female,30-34,other_noncitizen,2.3
Kedah,1/1/2023,female,35-39,overall,70.9
Kedah,1/1/2023,female,35-39,bumi_malay,55
Kedah,1/1/2023,female,35-39,bumi_other,0.2
Kedah,1/1/2023,female,35-39,chinese,7.9
Kedah,1/1/2023,female,35-39,indian,4.8
Kedah,1/1/2023,female,35-39,other_citizen,1.2
Kedah,1/1/2023,female,35-39,other_noncitizen,1.8
Kedah,1/1/2023,female,40-44,overall,61.6
Kedah,1/1/2023,female,40-44,bumi_malay,48.8
Kedah,1/1/2023,female,40-44,bumi_other,0.1
Kedah,1/1/2023,female,40-44,chinese,6
Kedah,1/1/2023,female,40-44,indian,4.2
Kedah,1/1/2023,female,40-44,other_citizen,0.7
Kedah,1/1/2023,female,40-44,other_noncitizen,1.7
Kedah,1/1/2023,female,45-49,overall,56.4
Kedah,1/1/2023,female,45-49,bumi_malay,43.2
Kedah,1/1/2023,female,45-49,bumi_other,0.1
Kedah,1/1/2023,female,45-49,chinese,7.9
Kedah,1/1/2023,female,45-49,indian,3.8
Kedah,1/1/2023,female,45-49,other_citizen,0.7
Kedah,1/1/2023,female,45-49,other_noncitizen,0.7
Kedah,1/1/2023,female,50-54,overall,57.4
Kedah,1/1/2023,female,50-54,bumi_malay,44.4
Kedah,1/1/2023,female,50-54,bumi_other,0.2
Kedah,1/1/2023,female,50-54,chinese,7.9
Kedah,1/1/2023,female,50-54,indian,3.7
Kedah,1/1/2023,female,50-54,other_citizen,0.7
Kedah,1/1/2023,female,50-54,other_noncitizen,0.5
Kedah,1/1/2023,female,55-59,overall,54.1
Kedah,1/1/2023,female,55-59,bumi_malay,41
Kedah,1/1/2023,female,55-59,bumi_other,0.2
Kedah,1/1/2023,female,55-59,chinese,8.2
Kedah,1/1/2023,female,55-59,indian,3.8
Kedah,1/1/2023,female,55-59,other_citizen,0.6
Kedah,1/1/2023,female,55-59,other_noncitizen,0.3
Kedah,1/1/2023,female,60-64,overall,48.7
Kedah,1/1/2023,female,60-64,bumi_malay,36.4
Kedah,1/1/2023,female,60-64,bumi_other,0.2
Kedah,1/1/2023,female,60-64,chinese,7.9
Kedah,1/1/2023,female,60-64,indian,3.6
Kedah,1/1/2023,female,60-64,other_citizen,0.5
Kedah,1/1/2023,female,60-64,other_noncitizen,0.2
Kedah,1/1/2023,female,65-69,overall,40.7
Kedah,1/1/2023,female,65-69,bumi_malay,30
Kedah,1/1/2023,female,65-69,bumi_other,0.1
Kedah,1/1/2023,female,65-69,chinese,5.9
Kedah,1/1/2023,female,65-69,indian,2.9
Kedah,1/1/2023,female,65-69,other_citizen,0.5
Kedah,1/1/2023,female,65-69,other_noncitizen,1.3
Kedah,1/1/2023,female,70-74,overall,27.7
Kedah,1/1/2023,female,70-74,bumi_malay,21.7
Kedah,1/1/2023,female,70-74,bumi_other,0.1
Kedah,1/1/2023,female,70-74,chinese,3.1
Kedah,1/1/2023,female,70-74,indian,1.9
Kedah,1/1/2023,female,70-74,other_citizen,0.4
Kedah,1/1/2023,female,70-74,other_noncitizen,0.5
Kedah,1/1/2023,female,75-79,overall,17.3
Kedah,1/1/2023,female,75-79,bumi_malay,13.5
Kedah,1/1/2023,female,75-79,bumi_other,0.1
Kedah,1/1/2023,female,75-79,chinese,2.1
Kedah,1/1/2023,female,75-79,indian,1.1
Kedah,1/1/2023,female,75-79,other_citizen,0.2
Kedah,1/1/2023,female,75-79,other_noncitizen,0.3
Kedah,1/1/2023,female,80-84,overall,10.4
Kedah,1/1/2023,female,80-84,bumi_malay,8.3
Kedah,1/1/2023,female,80-84,bumi_other,0
Kedah,1/1/2023,female,80-84,chinese,1.2
Kedah,1/1/2023,female,80-84,indian,0.5
Kedah,1/1/2023,female,80-84,other_citizen,0.1
Kedah,1/1/2023,female,80-84,other_noncitizen,0.2
Kedah,1/1/2023,female,85+,overall,7.1
Kedah,1/1/2023,female,85+,bumi_malay,4.9
Kedah,1/1/2023,female,85+,bumi_other,0.1
Kedah,1/1/2023,female,85+,chinese,0.7
Kedah,1/1/2023,female,85+,indian,0.6
Kedah,1/1/2023,female,85+,other_citizen,0
Kedah,1/1/2023,female,85+,other_noncitizen,0.8
Kedah,1/1/2023,male,overall,overall,1115.2
Kedah,1/1/2023,male,overall,bumi_malay,841.9
Kedah,1/1/2023,male,overall,bumi_other,2.4
Kedah,1/1/2023,male,overall,chinese,123.5
Kedah,1/1/2023,male,overall,indian,61.8
Kedah,1/1/2023,male,overall,other_citizen,13.5
Kedah,1/1/2023,male,overall,other_noncitizen,72
Kedah,1/1/2023,male,0-4,overall,88.8
Kedah,1/1/2023,male,0-4,bumi_malay,73.3
Kedah,1/1/2023,male,0-4,bumi_other,0.1
Kedah,1/1/2023,male,0-4,chinese,4.8
Kedah,1/1/2023,male,0-4,indian,3.1
Kedah,1/1/2023,male,0-4,other_citizen,0.9
Kedah,1/1/2023,male,0-4,other_noncitizen,6.6
Kedah,1/1/2023,male,9-May,overall,94
Kedah,1/1/2023,male,9-May,bumi_malay,75.5
Kedah,1/1/2023,male,9-May,bumi_other,0.1
Kedah,1/1/2023,male,9-May,chinese,8.7
Kedah,1/1/2023,male,9-May,indian,4.1
Kedah,1/1/2023,male,9-May,other_citizen,1.3
Kedah,1/1/2023,male,9-May,other_noncitizen,4.3
Kedah,1/1/2023,male,14-Oct,overall,93.6
Kedah,1/1/2023,male,14-Oct,bumi_malay,71.8
Kedah,1/1/2023,male,14-Oct,bumi_other,0.2
Kedah,1/1/2023,male,14-Oct,chinese,11.8
Kedah,1/1/2023,male,14-Oct,indian,5.7
Kedah,1/1/2023,male,14-Oct,other_citizen,1.2
Kedah,1/1/2023,male,14-Oct,other_noncitizen,2.9
Kedah,1/1/2023,male,15-19,overall,90.5
Kedah,1/1/2023,male,15-19,bumi_malay,69.2
Kedah,1/1/2023,male,15-19,bumi_other,0.1
Kedah,1/1/2023,male,15-19,chinese,10.5
Kedah,1/1/2023,male,15-19,indian,5.7
Kedah,1/1/2023,male,15-19,other_citizen,1
Kedah,1/1/2023,male,15-19,other_noncitizen,4
Kedah,1/1/2023,male,20-24,overall,113.6
Kedah,1/1/2023,male,20-24,bumi_malay,83.7
Kedah,1/1/2023,male,20-24,bumi_other,0.1
Kedah,1/1/2023,male,20-24,chinese,10.1
Kedah,1/1/2023,male,20-24,indian,6
Kedah,1/1/2023,male,20-24,other_citizen,1.5
Kedah,1/1/2023,male,20-24,other_noncitizen,12
Kedah,1/1/2023,male,25-29,overall,119.2
Kedah,1/1/2023,male,25-29,bumi_malay,83.9
Kedah,1/1/2023,male,25-29,bumi_other,0.1
Kedah,1/1/2023,male,25-29,chinese,11.7
Kedah,1/1/2023,male,25-29,indian,6.4
Kedah,1/1/2023,male,25-29,other_citizen,1.3
Kedah,1/1/2023,male,25-29,other_noncitizen,15.8
Kedah,1/1/2023,male,30-34,overall,90.8
Kedah,1/1/2023,male,30-34,bumi_malay,66
Kedah,1/1/2023,male,30-34,bumi_other,0.3
Kedah,1/1/2023,male,30-34,chinese,9.2
Kedah,1/1/2023,male,30-34,indian,5.3
Kedah,1/1/2023,male,30-34,other_citizen,0.9
Kedah,1/1/2023,male,30-34,other_noncitizen,9
Kedah,1/1/2023,male,35-39,overall,71.8
Kedah,1/1/2023,male,35-39,bumi_malay,51.9
Kedah,1/1/2023,male,35-39,bumi_other,0.3
Kedah,1/1/2023,male,35-39,chinese,7.8
Kedah,1/1/2023,male,35-39,indian,4.5
Kedah,1/1/2023,male,35-39,other_citizen,1
Kedah,1/1/2023,male,35-39,other_noncitizen,6.3
Kedah,1/1/2023,male,40-44,overall,61.5
Kedah,1/1/2023,male,40-44,bumi_malay,45.5
Kedah,1/1/2023,male,40-44,bumi_other,0.2
Kedah,1/1/2023,male,40-44,chinese,7.6
Kedah,1/1/2023,male,40-44,indian,4.1
Kedah,1/1/2023,male,40-44,other_citizen,0.8
Kedah,1/1/2023,male,40-44,other_noncitizen,3.3
Kedah,1/1/2023,male,45-49,overall,56.2
Kedah,1/1/2023,male,45-49,bumi_malay,43
Kedah,1/1/2023,male,45-49,bumi_other,0.1
Kedah,1/1/2023,male,45-49,chinese,7.2
Kedah,1/1/2023,male,45-49,indian,3.5
Kedah,1/1/2023,male,45-49,other_citizen,0.6
Kedah,1/1/2023,male,45-49,other_noncitizen,1.8
Kedah,1/1/2023,male,50-54,overall,51.9
Kedah,1/1/2023,male,50-54,bumi_malay,39.9
Kedah,1/1/2023,male,50-54,bumi_other,0.2
Kedah,1/1/2023,male,50-54,chinese,7.2
Kedah,1/1/2023,male,50-54,indian,2.9
Kedah,1/1/2023,male,50-54,other_citizen,0.6
Kedah,1/1/2023,male,50-54,other_noncitizen,1.2
Kedah,1/1/2023,male,55-59,overall,49.6
Kedah,1/1/2023,male,55-59,bumi_malay,37.9
Kedah,1/1/2023,male,55-59,bumi_other,0.2
Kedah,1/1/2023,male,55-59,chinese,7.3
Kedah,1/1/2023,male,55-59,indian,2.9
Kedah,1/1/2023,male,55-59,other_citizen,0.7
Kedah,1/1/2023,male,55-59,other_noncitizen,0.7
Kedah,1/1/2023,male,60-64,overall,44.4
Kedah,1/1/2023,male,60-64,bumi_malay,33.2
Kedah,1/1/2023,male,60-64,bumi_other,0.1
Kedah,1/1/2023,male,60-64,chinese,7.5
Kedah,1/1/2023,male,60-64,indian,2.6
Kedah,1/1/2023,male,60-64,other_citizen,0.5
Kedah,1/1/2023,male,60-64,other_noncitizen,0.4
Kedah,1/1/2023,male,65-69,overall,35.1
Kedah,1/1/2023,male,65-69,bumi_malay,26.2
Kedah,1/1/2023,male,65-69,bumi_other,0.1
Kedah,1/1/2023,male,65-69,chinese,5.3
Kedah,1/1/2023,male,65-69,indian,2.1
Kedah,1/1/2023,male,65-69,other_citizen,0.4
Kedah,1/1/2023,male,65-69,other_noncitizen,1
Kedah,1/1/2023,male,70-74,overall,25
Kedah,1/1/2023,male,70-74,bumi_malay,19.2
Kedah,1/1/2023,male,70-74,bumi_other,0.1
Kedah,1/1/2023,male,70-74,chinese,2.9
Kedah,1/1/2023,male,70-74,indian,1.5
Kedah,1/1/2023,male,70-74,other_citizen,0.3
Kedah,1/1/2023,male,70-74,other_noncitizen,1
Kedah,1/1/2023,male,75-79,overall,15.1
Kedah,1/1/2023,male,75-79,bumi_malay,11.3
Kedah,1/1/2023,male,75-79,bumi_other,0.1
Kedah,1/1/2023,male,75-79,chinese,2.1
Kedah,1/1/2023,male,75-79,indian,0.8
Kedah,1/1/2023,male,75-79,other_citizen,0.2
Kedah,1/1/2023,male,75-79,other_noncitizen,0.6
Kedah,1/1/2023,male,80-84,overall,7.5
Kedah,1/1/2023,male,80-84,bumi_malay,5.7
Kedah,1/1/2023,male,80-84,bumi_other,0
Kedah,1/1/2023,male,80-84,chinese,0.9
Kedah,1/1/2023,male,80-84,indian,0.3
Kedah,1/1/2023,male,80-84,other_citizen,0.1
Kedah,1/1/2023,male,80-84,other_noncitizen,0.5
Kedah,1/1/2023,male,85+,overall,6.4
Kedah,1/1/2023,male,85+,bumi_malay,4.6
Kedah,1/1/2023,male,85+,bumi_other,0.1
Kedah,1/1/2023,male,85+,chinese,0.8
Kedah,1/1/2023,male,85+,indian,0.4
Kedah,1/1/2023,male,85+,other_citizen,0
Kedah,1/1/2023,male,85+,other_noncitizen,0.5
Kelantan,1/1/2023,both,overall,overall,1857.6
Kelantan,1/1/2023,both,overall,bumi_malay,1734.7
Kelantan,1/1/2023,both,overall,bumi_other,22.5
Kelantan,1/1/2023,both,overall,chinese,44.3
Kelantan,1/1/2023,both,overall,indian,4.7
Kelantan,1/1/2023,both,overall,other_citizen,11
Kelantan,1/1/2023,both,overall,other_noncitizen,40.3
Kelantan,1/1/2023,both,0-4,overall,174.9
Kelantan,1/1/2023,both,0-4,bumi_malay,167.8
Kelantan,1/1/2023,both,0-4,bumi_other,3.2
Kelantan,1/1/2023,both,0-4,chinese,2.1
Kelantan,1/1/2023,both,0-4,indian,0.2
Kelantan,1/1/2023,both,0-4,other_citizen,0.7
Kelantan,1/1/2023,both,0-4,other_noncitizen,0.9
Kelantan,1/1/2023,both,9-May,overall,176
Kelantan,1/1/2023,both,9-May,bumi_malay,167.9
Kelantan,1/1/2023,both,9-May,bumi_other,3.1
Kelantan,1/1/2023,both,9-May,chinese,2.8
Kelantan,1/1/2023,both,9-May,indian,0.3
Kelantan,1/1/2023,both,9-May,other_citizen,0.8
Kelantan,1/1/2023,both,9-May,other_noncitizen,1
Kelantan,1/1/2023,both,14-Oct,overall,184.2
Kelantan,1/1/2023,both,14-Oct,bumi_malay,176.3
Kelantan,1/1/2023,both,14-Oct,bumi_other,2.7
Kelantan,1/1/2023,both,14-Oct,chinese,3.1
Kelantan,1/1/2023,both,14-Oct,indian,0.4
Kelantan,1/1/2023,both,14-Oct,other_citizen,0.9
Kelantan,1/1/2023,both,14-Oct,other_noncitizen,0.8
Kelantan,1/1/2023,both,15-19,overall,187.8
Kelantan,1/1/2023,both,15-19,bumi_malay,179.6
Kelantan,1/1/2023,both,15-19,bumi_other,2.5
Kelantan,1/1/2023,both,15-19,chinese,3.3
Kelantan,1/1/2023,both,15-19,indian,0.3
Kelantan,1/1/2023,both,15-19,other_citizen,0.8
Kelantan,1/1/2023,both,15-19,other_noncitizen,1.2
Kelantan,1/1/2023,both,20-24,overall,201.5
Kelantan,1/1/2023,both,20-24,bumi_malay,190.2
Kelantan,1/1/2023,both,20-24,bumi_other,2.4
Kelantan,1/1/2023,both,20-24,chinese,3.5
Kelantan,1/1/2023,both,20-24,indian,0.8
Kelantan,1/1/2023,both,20-24,other_citizen,0.8
Kelantan,1/1/2023,both,20-24,other_noncitizen,3.9
Kelantan,1/1/2023,both,25-29,overall,150.8
Kelantan,1/1/2023,both,25-29,bumi_malay,137.8
Kelantan,1/1/2023,both,25-29,bumi_other,2.1
Kelantan,1/1/2023,both,25-29,chinese,3.1
Kelantan,1/1/2023,both,25-29,indian,0.8
Kelantan,1/1/2023,both,25-29,other_citizen,0.7
Kelantan,1/1/2023,both,25-29,other_noncitizen,6.4
Kelantan,1/1/2023,both,30-34,overall,123.4
Kelantan,1/1/2023,both,30-34,bumi_malay,111.2
Kelantan,1/1/2023,both,30-34,bumi_other,1.5
Kelantan,1/1/2023,both,30-34,chinese,2.7
Kelantan,1/1/2023,both,30-34,indian,0.4
Kelantan,1/1/2023,both,30-34,other_citizen,0.7
Kelantan,1/1/2023,both,30-34,other_noncitizen,6.9
Kelantan,1/1/2023,both,35-39,overall,115.7
Kelantan,1/1/2023,both,35-39,bumi_malay,105.1
Kelantan,1/1/2023,both,35-39,bumi_other,1.2
Kelantan,1/1/2023,both,35-39,chinese,2.8
Kelantan,1/1/2023,both,35-39,indian,0.4
Kelantan,1/1/2023,both,35-39,other_citizen,0.8
Kelantan,1/1/2023,both,35-39,other_noncitizen,5.4
Kelantan,1/1/2023,both,40-44,overall,96.2
Kelantan,1/1/2023,both,40-44,bumi_malay,87.4
Kelantan,1/1/2023,both,40-44,bumi_other,0.9
Kelantan,1/1/2023,both,40-44,chinese,2.7
Kelantan,1/1/2023,both,40-44,indian,0.2
Kelantan,1/1/2023,both,40-44,other_citizen,0.7
Kelantan,1/1/2023,both,40-44,other_noncitizen,4.2
Kelantan,1/1/2023,both,45-49,overall,84.3
Kelantan,1/1/2023,both,45-49,bumi_malay,77.1
Kelantan,1/1/2023,both,45-49,bumi_other,0.8
Kelantan,1/1/2023,both,45-49,chinese,2.5
Kelantan,1/1/2023,both,45-49,indian,0.2
Kelantan,1/1/2023,both,45-49,other_citizen,0.7
Kelantan,1/1/2023,both,45-49,other_noncitizen,3.1
Kelantan,1/1/2023,both,50-54,overall,82.2
Kelantan,1/1/2023,both,50-54,bumi_malay,75.7
Kelantan,1/1/2023,both,50-54,bumi_other,0.6
Kelantan,1/1/2023,both,50-54,chinese,2.8
Kelantan,1/1/2023,both,50-54,indian,0.2
Kelantan,1/1/2023,both,50-54,other_citizen,0.6
Kelantan,1/1/2023,both,50-54,other_noncitizen,2.3
Kelantan,1/1/2023,both,55-59,overall,79.8
Kelantan,1/1/2023,both,55-59,bumi_malay,73.8
Kelantan,1/1/2023,both,55-59,bumi_other,0.5
Kelantan,1/1/2023,both,55-59,chinese,3
Kelantan,1/1/2023,both,55-59,indian,0.2
Kelantan,1/1/2023,both,55-59,other_citizen,0.7
Kelantan,1/1/2023,both,55-59,other_noncitizen,1.7
Kelantan,1/1/2023,both,60-64,overall,73.9
Kelantan,1/1/2023,both,60-64,bumi_malay,68.5
Kelantan,1/1/2023,both,60-64,bumi_other,0.4
Kelantan,1/1/2023,both,60-64,chinese,3.2
Kelantan,1/1/2023,both,60-64,indian,0.2
Kelantan,1/1/2023,both,60-64,other_citizen,0.6
Kelantan,1/1/2023,both,60-64,other_noncitizen,1
Kelantan,1/1/2023,both,65-69,overall,54
Kelantan,1/1/2023,both,65-69,bumi_malay,50
Kelantan,1/1/2023,both,65-69,bumi_other,0.3
Kelantan,1/1/2023,both,65-69,chinese,2.5
Kelantan,1/1/2023,both,65-69,indian,0.1
Kelantan,1/1/2023,both,65-69,other_citizen,0.5
Kelantan,1/1/2023,both,65-69,other_noncitizen,0.6
Kelantan,1/1/2023,both,70-74,overall,36.2
Kelantan,1/1/2023,both,70-74,bumi_malay,33.3
Kelantan,1/1/2023,both,70-74,bumi_other,0.2
Kelantan,1/1/2023,both,70-74,chinese,1.9
Kelantan,1/1/2023,both,70-74,indian,0.1
Kelantan,1/1/2023,both,70-74,other_citizen,0.4
Kelantan,1/1/2023,both,70-74,other_noncitizen,0.3
Kelantan,1/1/2023,both,75-79,overall,21.4
Kelantan,1/1/2023,both,75-79,bumi_malay,19.6
Kelantan,1/1/2023,both,75-79,bumi_other,0.1
Kelantan,1/1/2023,both,75-79,chinese,1.1
Kelantan,1/1/2023,both,75-79,indian,0.1
Kelantan,1/1/2023,both,75-79,other_citizen,0.3
Kelantan,1/1/2023,both,75-79,other_noncitizen,0.2
Kelantan,1/1/2023,both,80-84,overall,9.6
Kelantan,1/1/2023,both,80-84,bumi_malay,8.4
Kelantan,1/1/2023,both,80-84,bumi_other,0.1
Kelantan,1/1/2023,both,80-84,chinese,0.7
Kelantan,1/1/2023,both,80-84,indian,0
Kelantan,1/1/2023,both,80-84,other_citizen,0.2
Kelantan,1/1/2023,both,80-84,other_noncitizen,0.1
Kelantan,1/1/2023,both,85+,overall,5.6
Kelantan,1/1/2023,both,85+,bumi_malay,4.9
Kelantan,1/1/2023,both,85+,bumi_other,0.1
Kelantan,1/1/2023,both,85+,chinese,0.4
Kelantan,1/1/2023,both,85+,indian,0
Kelantan,1/1/2023,both,85+,other_citizen,0.2
Kelantan,1/1/2023,both,85+,other_noncitizen,0.1
Kelantan,1/1/2023,female,overall,overall,924.8
Kelantan,1/1/2023,female,overall,bumi_malay,869.7
Kelantan,1/1/2023,female,overall,bumi_other,11.1
Kelantan,1/1/2023,female,overall,chinese,21.8
Kelantan,1/1/2023,female,overall,indian,2.5
Kelantan,1/1/2023,female,overall,other_citizen,5.5
Kelantan,1/1/2023,female,overall,other_noncitizen,14.3
Kelantan,1/1/2023,female,0-4,overall,84.5
Kelantan,1/1/2023,female,0-4,bumi_malay,81.1
Kelantan,1/1/2023,female,0-4,bumi_other,1.5
Kelantan,1/1/2023,female,0-4,chinese,1
Kelantan,1/1/2023,female,0-4,indian,0.1
Kelantan,1/1/2023,female,0-4,other_citizen,0.3
Kelantan,1/1/2023,female,0-4,other_noncitizen,0.4
Kelantan,1/1/2023,female,9-May,overall,87.3
Kelantan,1/1/2023,female,9-May,bumi_malay,83.2
Kelantan,1/1/2023,female,9-May,bumi_other,1.6
Kelantan,1/1/2023,female,9-May,chinese,1.4
Kelantan,1/1/2023,female,9-May,indian,0.2
Kelantan,1/1/2023,female,9-May,other_citizen,0.4
Kelantan,1/1/2023,female,9-May,other_noncitizen,0.5
Kelantan,1/1/2023,female,14-Oct,overall,88.1
Kelantan,1/1/2023,female,14-Oct,bumi_malay,84.3
Kelantan,1/1/2023,female,14-Oct,bumi_other,1.4
Kelantan,1/1/2023,female,14-Oct,chinese,1.5
Kelantan,1/1/2023,female,14-Oct,indian,0.2
Kelantan,1/1/2023,female,14-Oct,other_citizen,0.4
Kelantan,1/1/2023,female,14-Oct,other_noncitizen,0.4
Kelantan,1/1/2023,female,15-19,overall,91.2
Kelantan,1/1/2023,female,15-19,bumi_malay,87.3
Kelantan,1/1/2023,female,15-19,bumi_other,1.2
Kelantan,1/1/2023,female,15-19,chinese,1.6
Kelantan,1/1/2023,female,15-19,indian,0.2
Kelantan,1/1/2023,female,15-19,other_citizen,0.4
Kelantan,1/1/2023,female,15-19,other_noncitizen,0.5
Kelantan,1/1/2023,female,20-24,overall,101.9
Kelantan,1/1/2023,female,20-24,bumi_malay,97
Kelantan,1/1/2023,female,20-24,bumi_other,1.3
Kelantan,1/1/2023,female,20-24,chinese,1.7
Kelantan,1/1/2023,female,20-24,indian,0.4
Kelantan,1/1/2023,female,20-24,other_citizen,0.4
Kelantan,1/1/2023,female,20-24,other_noncitizen,1.2
Kelantan,1/1/2023,female,25-29,overall,74.1
Kelantan,1/1/2023,female,25-29,bumi_malay,69.4
Kelantan,1/1/2023,female,25-29,bumi_other,1
Kelantan,1/1/2023,female,25-29,chinese,1.6
Kelantan,1/1/2023,female,25-29,indian,0.5
Kelantan,1/1/2023,female,25-29,other_citizen,0.3
Kelantan,1/1/2023,female,25-29,other_noncitizen,1.3
Kelantan,1/1/2023,female,30-34,overall,58.5
Kelantan,1/1/2023,female,30-34,bumi_malay,54.3
Kelantan,1/1/2023,female,30-34,bumi_other,0.7
Kelantan,1/1/2023,female,30-34,chinese,1.3
Kelantan,1/1/2023,female,30-34,indian,0.1
Kelantan,1/1/2023,female,30-34,other_citizen,0.3
Kelantan,1/1/2023,female,30-34,other_noncitizen,1.7
Kelantan,1/1/2023,female,35-39,overall,56.4
Kelantan,1/1/2023,female,35-39,bumi_malay,52.4
Kelantan,1/1/2023,female,35-39,bumi_other,0.6
Kelantan,1/1/2023,female,35-39,chinese,1.3
Kelantan,1/1/2023,female,35-39,indian,0.2
Kelantan,1/1/2023,female,35-39,other_citizen,0.4
Kelantan,1/1/2023,female,35-39,other_noncitizen,1.6
Kelantan,1/1/2023,female,40-44,overall,46.5
Kelantan,1/1/2023,female,40-44,bumi_malay,42.8
Kelantan,1/1/2023,female,40-44,bumi_other,0.4
Kelantan,1/1/2023,female,40-44,chinese,1.3
Kelantan,1/1/2023,female,40-44,indian,0.1
Kelantan,1/1/2023,female,40-44,other_citizen,0.4
Kelantan,1/1/2023,female,40-44,other_noncitizen,1.5
Kelantan,1/1/2023,female,45-49,overall,42.8
Kelantan,1/1/2023,female,45-49,bumi_malay,39.4
Kelantan,1/1/2023,female,45-49,bumi_other,0.3
Kelantan,1/1/2023,female,45-49,chinese,1.2
Kelantan,1/1/2023,female,45-49,indian,0.1
Kelantan,1/1/2023,female,45-49,other_citizen,0.4
Kelantan,1/1/2023,female,45-49,other_noncitizen,1.4
Kelantan,1/1/2023,female,50-54,overall,43.3
Kelantan,1/1/2023,female,50-54,bumi_malay,39.9
Kelantan,1/1/2023,female,50-54,bumi_other,0.3
Kelantan,1/1/2023,female,50-54,chinese,1.4
Kelantan,1/1/2023,female,50-54,indian,0.1
Kelantan,1/1/2023,female,50-54,other_citizen,0.3
Kelantan,1/1/2023,female,50-54,other_noncitizen,1.3
Kelantan,1/1/2023,female,55-59,overall,42.2
Kelantan,1/1/2023,female,55-59,bumi_malay,39.1
Kelantan,1/1/2023,female,55-59,bumi_other,0.2
Kelantan,1/1/2023,female,55-59,chinese,1.5
Kelantan,1/1/2023,female,55-59,indian,0.1
Kelantan,1/1/2023,female,55-59,other_citizen,0.4
Kelantan,1/1/2023,female,55-59,other_noncitizen,1
Kelantan,1/1/2023,female,60-64,overall,39
Kelantan,1/1/2023,female,60-64,bumi_malay,36.2
Kelantan,1/1/2023,female,60-64,bumi_other,0.2
Kelantan,1/1/2023,female,60-64,chinese,1.6
Kelantan,1/1/2023,female,60-64,indian,0.1
Kelantan,1/1/2023,female,60-64,other_citizen,0.3
Kelantan,1/1/2023,female,60-64,other_noncitizen,0.6
Kelantan,1/1/2023,female,65-69,overall,28.7
Kelantan,1/1/2023,female,65-69,bumi_malay,26.6
Kelantan,1/1/2023,female,65-69,bumi_other,0.1
